,,,Key:,Yellow = Accident,Red = Attack,,,
,,1,,,,,,"gren­ ade shell that was hurled over the navy yard . SIGSBEE SENDS A REPORT . Asks That -Public Opinion Be Withheld for the Present . WASHINGTON , Feb. 17.—The secre­ tary of the navy received the fo"
,,1,,,,,,ces of equip­ ment still above water . No one had other clothes than those upon him . `` Public opinion should be suspended till further report . All officers believed to be saved . Jenkins and Merri
,,,1,,,,,"ng the delay that would have arisen from the use of cipher . LONG HAS LITTLE TO SAY . Is of the Opinion the Explosion Was of Accidental Origin . WASHINGTON , Feb. 17 . Secretary long received Captain"
,,,,1,,,,"contradicted . Many of the ablest navy commanders believe there was foul play , holding to the opinion that there was nothing about the Maine that would induce spontaneous combustion . Tenders and w"
,,,,,,,1,"said General Lee 's frankness in conversation ensures the existence of such missives , and the opinion is openly expressed that General Lee , too , , must go . Montgomery Leaves Port au Prince* . KI"
,,,,1,,,,"contradicted . Many of the ablest navy commanders believe there was foul play , holding to the opinion that there was nothing about the Maine that would induce spontaneous combustion . Tenders and w"
,,,,,,,,"any Killed , Drowned and In jured on the Warship . Captain SIgtibee Asks a Suspension or Public Opinion Till Furlhur Report an to the Cause , Which Is Yet a Mys tery The Wildest Consternation In Hava"
,,1,,,,,,w pieces of equipment still above water . No one had other clothes than those upon him . Public opinion should be suspended until further report . All offlcers believed to be saved . Jenkins and Merr
1,,,,,,,,"nce . i'Aime of the Kiploalon . As to how the explosion may have oc curred , gteat diversity of opinion is ex pressed both In naval and civilian circles . Some navy officers believe spontaneous combu"
1,,,,,,,,"ion has occurred below . As to the origin of the explosion thero Is still a wide dif ference of opinion , but the coal bunker theory finds many more strong supporters than any other . This theory Is"
,,1,,,,,,"tary Long positively denied that Cap tain Sigsbeo has In any suppressed tele gram expressed tho opinion that a torpedo caused the disaster , or that It came from an external cause . Court of niiilry"
,,1,,,,,,"ened to ex press their regret . Co'mmander Sigsbee expressed himself , as yet unable to give an opinion as td the cause of the explo sion , lie asks that divers he sent at once -to investigate thorou"
,,,1,,,,,"ton authorities have adopted the only wlse course , in withholding all judgment or xpression of opinion until an investigation shall be made . Upon the auction , how much -iand can a farmer do justic"
,,1,,,,,,pieces of equip ment still above water- No one had other clothes than those upon him . ' Public opinion should be suspended till further report All officers believed to be saved . Jenkins and Meritt
1,,,,,,,,uring many of the floating bodies and it is feared that but few bodies v ill `` be re covered . Opinion expressed that torpedo was exploded under thebowof the Maine . The Central Cable Co. report to
1,,,,,,,,"that those In charge telegraph that they do not want war vessels to be sent there , I am of the opinion that it was an accident , and a terrible one at that . I do not think there is any . cause for"
,,1,,,,,,". Captain Slgsbee , In his telegrams from Havana , states that he is not prepared to express an opinion on this point . . IN THE CENTRAL MAGAZINE . Cable to a New York Paper Say the Kx plonlon Occurr"
,,,,,,,1,"oV : 'powder through , the insurgents ' district and are liable -to- frequent ' interruptions . Opinion is divided between these suggestions : 1 . That the Spanish in Havana , learn ing that the expl"
,,1,,,,,,"cretary Long positively denies that Captain Slgsbee has In any suppressed telegram expresed the opinion that a torpedo caused the disaster , or that it came from an external cause . The cap tain said"
,,1,,,,,,"external cause . The cap tain said , cn the contrary , that he could not venture to express an opinion . Senator Burrows , Quay and Penrose were at the white House , rmt tneir business with the pres"
,,,,1,,,,"Admiral Slcard . Admiral Slcard telegraphs Secretary Long from Key West as follows : `` In the opinion of Lieutenant John Hood of the Maine , who has just arrived from Havana , the Maine can never a"
,1,,,,,,,and men who were aboard the warship Maine at the time of the explosion and it is the uni versal opinion of all of them that the ex plosion was due to some interior cause and not the result of the exp
,,,,,1,,,"o important dispatches were received by , the departments In , the early hours of the day , the opinion was stronger that the catastrophe to the Malhe was wholly due to accident . ' . Cable Was Not C"
,,,,,,,1,"m New York arriving here loaded with al leged special facts and theories tended to befog public opinion , but that Is clearing away rapidly . The rumor that the Havana cable had been cut as a war mea"
1,,,,,,,,". Mar People Relieve the Maine Was tilt by a Torpedo . Key West , Fla. , Feb. 19 . The general opinion of many persons here is that the Maine was hit by a torpedo , after which the magazine exploded"
,1,,,,,,,", was not as severe as the second , which blew up the ship , . Other survivors are of the came opinion that it was foul work . Martin Riordan . a diver of Key West and a survivor of the Maine , has"
1,,,,,,,,"upward by the rising of the mattress . About 100 of the Maine 's he roes are yet in the wreck . Opinion of Commander Tlarnett , Lieutenant Commander Barnett of the survey boat Bache said to a corresp"
,,1,,,,,,"note that Captain Sigsbee for at least a third time in answer to questions , has expressed the opinion that the bodies can not be moved from Havana . He has pointed out that their condition is not s"
,,,1,,,,,In The Havana Harbor . A LARGE NUMBER OF MARINES KILLED AND WOUNDED . Tho Government is of tho Opinion That fill Investigation Will Bo Made Thought Tmt tho Hour is Ap proaching When This Country Wil
,,1,,,,,,ieces of equipment still abovo water . No ono had other clothes than thoso upon him . `` Public opinion should bo suspended till further roport . All officers believed to bo suvod . Jenkins and Morri
,,,1,,,,,"SatMltd With Accident . Washington , Fob . 10 . ( Special . ) Gov ernment officials nre of the opinion that tho Maine was not lost as tho result of accident . It Is given out that tho gov ernment Is"
,,,,,,,1,"Harlem , would be laid waste . i In view of those not very oheorful pos sibllitles , It Is the opinion of many nrmy and naval mon In this city that the navy department should da something to min lmU"
,,,,1,,,,"in his telegram from Havana , of the same date , stateil that he was not prepared to express an opinion on this point . Sknok De Lome , former Spanish min ister to Washington , sailed from New York ,"
,,,,,,,1,"y that ran through all minds , had a sobering effect upon public men of all shades of political opinion . The fact stands forth , and is little less than remarkable , that not a single resoldtion was"
,,,1,,,,,nvestigation and full details in the light of which the horror may be just Iy Tiewed . ( eneral Opinion Summarized . Secretarv Ixng undoubtedly sum marized the general opinion of the ma joritv of the
,,,,,,1,,st Iy Tiewed . ( eneral Opinion Summarized . Secretarv Ixng undoubtedly sum marized the general opinion of the ma joritv of the naval experts in finding it impossible just now to state the cause of t
1,,,,,,,,"expected that this work will take some time.and while there areofli cers who say that in their opinion it will not be possible , owing to the probably disrupted condition of the hull of the ship , t"
1,,,,,,,,"bly disrupted condition of the hull of the ship , to make out the cause of the ex plosion , the opinion of the majority is that the question will be easily settled by the simple observation of the co"
1,,,,,,,,"accident hypothesis , all of which , in the absence of any facts on which to base a reasonable opinion , were de cidedly unsatisfying . At the White House the president spent the evening in his offi"
1,,,,,,,,"harlior the result of treachery , and an act without parallel in the world 's history . In his opinion war must inevitably follow . `` When the divers go down and examine the hull of the vessel . ''"
,,1,,,,,,e hundred men atid two officers were lost . The Captain 's report to Secretary Long says public opinion should be suppressed until further report is made . The explosion came at 9:40 last evening and
,,,,,,1,,"e question now is whether or not the loss of the Maine was due to injury or design , but public opinion from what intelligence it can gather as well as the opinion of experts , favors the theory that"
,,,,,,1,,"ue to injury or design , but public opinion from what intelligence it can gather as well as the opinion of experts , favors the theory that it was due to the treachery of the Spanish . Dispatches fro"
1,,,,,,,,", while inexpressibly shocking the peoplo of the United States , lias hcrvcd to clarify public opinion on our relations to Cuba ami Spain . Tho very fact that such an accident , If accident It was ,"
,,,,,,1,,"r of the committee on naval affairs , has examined the locatiun of the Maine , and advances the opinion that a torpedo was placed directly under the dynamo and ! the magazine in the bow , thus blowin"
,,1,,,,,,the result of which it is believed will be the issuing of a ! statement requesting that public opinion be suspended until details of the Maine 's disaster have ! been received . One of our Naval Bur
,,,,,,,1,tter solf con trol than that ovlnced by tbo best class of newspapers In tho United States In my opinion England and this country aro tho only ones that would have met suob a calamity with strength of
,,1,,,,,,"piece ol equipment atlll aboro water . No ono had other ctutho than thoto upou him . `` Public opinion thould ba autpended till further reort . All onicer be lieved to bo avvd , Jenklua and Mer rltt"
1,,,,,,,,rbor to be the result of treach ery and aa act without parallel to the world 's history . In hk opinion war must inevitably follow . Why dees th* average man never real tee thni silence k golden unti
,,,,1,,,,d or harsh remarks about the oflicers of the Maine . The reporter in speaking to him quoted the opinion said to have been given by an officer in-'Ee navy of Great Britain reflecting on the discipline
,,1,,,,,,w pieces of equipment still above water . No one had other clothes than those upon him . Public opinion should be suspended till further re ports . All the officers are believed to be saved . Jenkins
,,1,,,,,,equip ment still above ( water ) . `` No one had other clothes than those upon him . `` Public opinion should be suspended till further report . `` All officers believed to be saved . `` Jenkins and
,,1,,,,,,quip ment still above ( water ) . 1 `` No one had other clothes than those upon him . `` Public opinion should be suspended till further report . `` All officers believed to be saved . `` Jenkins and
1,,,,,,,,"cation of design . Therefore my Impres sion has been all along , and I rather think the general opinion preponderates in the same direction , that it must have been ac cidental . `` At the cabinet me"
,,1,,,,,,s of equipment still above ( water ) . No one had other clothes than those upon him . `` Public opinion should he suspended un til further report . All otTlerrs believed to he saved . Je'nklns and Me
,,,,,,,1,lay that ran through all minds had a sobering effect upon public men of nil shades of political opinion . The fact stands forth and is little less than remarkable that not a tingle resolution was int
,,,,,,1,,stly viewed . ! n rat lunllnn ( filler Way . Secretary Long undoubtedly summar ized the general opinion of the majori ty of the naval experts in finding it impossible just now to state the cause of t
1,,,,,,,,"will not be possible , owing to the probably disrupted condition of the hull of the ship , the opinion of the ma jority Is that the question will be easily settled 'by the simple observation of the"
,,1,,,,,,would made such a hole as that described . . Tbe report that Captain Sigbee tele graphed as his opinion that the Maine was blown up by design is flatly contra dicted at Washington . . Admiral Sicard
1,,,,,,,,"Samoa , at the time of'tbe disaster there , was seen at his home in West Newton . Asked for an opinion on the Maine disaster , he said : `` One thing seems to me certain : Tbe less that is said agai"
,,1,,,,,,"dent . Captain Sigsbee in a dispatch to Sec retary Long states he is not prepared to express an opinion on this point . There was intense excitement around the navy department early this morn ing , a"
,,1,,,,,,"Captain Sigsbee in a dispatch to Secretary of Navy Long states he is not prepared to express an opinion on this point . There was intense excitement aro ind tho navy department early this morning , a"
,,,,,,1,,"vening World from SylvesterScovel under date of today .from Havana , says : `` The consensus of opinion of those who have studied the wreck closely is now that the wreck was caused by a sub marine mi"
,,1,,,,,,few pieces of oqnlp ment still abovti ( water ) No cue had olothes exoept thorn on him . Public opinion should bo suHpemled nutil fur ther report All crfilours bollavod to bo wved . Jonkins and Msrri
1,,,,,,,,"ter was due to Spanish treachery . The court of inquiry alone can dis claim the facts , but the opinion is growing that serious complications may arise as a. result of- the disaster . WASHINGTON , Fe"
,,,,,,1,,nt to Havana . '' An Investigation Ordered . Secretary Long undoubtedly sum marized the general opinion of tbe ma jority of the naval experts in finding it impossible just now to state the cause of t
,,,1,,,,,"ected that this work will take some , time , and while there are officers who say that in their opinion it will not be possible , owing to the probable disrupted condi tion of the hall of the ship ,"
1,,,,,,,,"ble disrupted condi tion of the hall of the ship , to make out the cause of the explosion , the opinion of the jnajoyity is that the question he easily settled by the jlinplei observation of the cond"
,,1,,,,,,"the idea of an internal Explosion as .the last thing to be thought of . PASSED BY THE CENSOR . Opinion of Cnptaln Sigsbee Cnbled From Havana . HAVANA , Feb. 17.—Captain 8igsbee , interviewed by the"
,,1,,,,,,ieces of equipment still above water . No one had other clothes than those upon him . `` Public opinion should be sus pended till further report . All of ficers are believed to be saved . Jenkins and
,,1,,,,,,"eces of equipment still above water . No ono had any clothes other than those on htm . Public , opinion should bo suspended until further report . All of ficers bollevid to bo saved . Jenkins and Mer"
1,,,,,,,,to the Evening World under today 's date from Havana via Key `` West . says : 'The concensus of opinion of those who have studied the wreek closest is now that the explosion was caused by a submarine
,,,1,,,,,"LE- SHIP MAINE Was Blown Up by an Explo sion in Her Magazine . WAS IT AN ACCIDENT ? The General Opinion In washing-ton Is That It Was Not an Accident . Captain Sunrner , of the Brooklyn Navy Tarda ,"
,,,,,,,1,eces of pqu'pment still above `` -a'er . M- one r a other domes tnan inose upon bim . `` KUOIIC opinion snouicr r tuspeaucu till further report . All officers are be lieved to be savt d. Jenkins and
,,1,,,,,,"dent , the result of wbich is believed to be tbe issuing oi a statement re ouestinp that public opinion be sus pended until full reports of Maine dis aster are rereived . The Spanish charge d 'affair"
,,,1,,,,,"ot . Adams nas ordered flags at half mast . The gover nor declines this afternoon to express an opinion on tbe disaster . Havana , February io . itiatnougnt tbe bodies of many of the American sailors"
1,,,,,,,,"ana harbor the re-nlt of treachery and an act without parallel in tbe world 's hi-torv . In his opinion , war tmisf , inevitably fo'.low . Wbeo divers go down and examine tbe hull of the vessel , sai"
,,,,,,,1,"negotiations . France could not a ? t without Russia in so important a mat jer . Enelish public opinion is with he Uoit '' d S ates- Should France and Russia , with whom Britain 's relations a- e mos"
,,,,,,,1,flags stern pek but drooped radly in the rain and could scarcely be seen through the fog . The opinion prevails tbat tbe Viscaya will sail for Havana tomorrow as tbe Span'ards do not like the weathe
,,1,,,,,,ere from Key West after Besætning and the few pieces of artillery that than now afloat . Public opinion bÿr withhold judgment until after further report . All officers are saved . General Blanco and
,,1,,,,,,w pieces of equipment still above water . No cne had other clothes than those upon him . Public opinion should be suspended till further report All oScers believed to be saved . Jenkins andMerrItt no
,,,,,,,1,"he President Deeply Affected by the Terrible News—Pending Entertainments Are Off . Consensus of Opinion that it waa Aocident , Though Some At tribute it to Foul Design . The Matter Will Doubtless Rec"
1,,,,,,,,"a harbor the result of treachery , and an act without parallel in the world 's history . In his opinion war must inevitably follow . `` When the divers go down and examine the hull of the vessel , ''"
,,1,,,,,,"Capt . Sigsbee , in his tele gram from Havana , states that he is not , prepared to express an opinion on this point . Among the matters discussed by the president and the members of the cabi net wa"
,,,1,,,,,"ble for any man being on board to have escaped had the maga zine exploded entirely . SENATORIAL OPINION . Most of tbe Senators Inclined to Look Up on tbo Dloaater as aa Accident . Washington , Feb. 1"
,,,1,,,,,Feb. 16.—Quite a large number of senators were cabled upon during the day and asked to press an opinion on the terri ble disaster at Havana . The jority were disposed to be very conservative in their
,,,,,,,1,"in vestigation by the navy department , and . by coagreia it it shall befonnd necessary OREIGN OPINION . The I-oiidon Globe Suspects that Fool I'lay Figured . : London , Feb. 16.— The Globe Com ment"
,,1,,,,,,"pro found mystery , and Commander Sigs t > ee , of the Maine , requests a suspen sion of public opinion until there las been an opportunity to establish the li-uth by an investigation . It is only kn"
,,,,1,,,,umber Lost in n Explosion of the Maine . SPANISH TORPEDO CAUSED THE DISASTER Is ( ho I'rorniUng Opinion in Naval .Circles -Coiisul-Gcnornl Loo Aslts Atiioriciin i'ooy'o to Withhold Judgment . Until a
,,1,,,,,,ary Txing positively denies that Captain Sigsbco litis In any suppressed telegram expressed the opinion that n torptdo eattsed the disaster or Jhat li came from au external cause . The captain Bald o
,,,,,,,1,"that ran thrntigh all minds , had a sobrilng cIToct upon public men of all shades of political opinion . The fact stands forth rihI it little loss than remarkable that not a single resolution was in"
,,,,,,1,,of which the horror may bo justly v lowed . Secretary Long undoubtedly sum marized the general opinion of tho majority of tho unvnl experts in find ing It impoitsibte Just now to stnte the cause of
1,,,,,,,,"ected that this work will take some time , and whllo there are officers who say that , in their opinion , it will not lie possible , wing to the probably disrupted condition of the hull of the ship ,"
1,,,,,,,,"bably disrupted condition of the hull of the ship , to make out tho onusu of the eploilou , the opinion of the majority is that tho question will bo easily settled by tho simple observ ation of tho c"
,,,,1,,,,"d Army men should stand together It Is now , wnun tue sword is nan outoi tho seabbard . Leading opinion of the Grand Army wants to know whether It vvas an aaeident or a dastardly crime If It was an a"
,,,,1,,,,s to tho ap pearance of the wreck or In the con flicting stories of the survivors to -hauge tho opinion of tho major . ty of the officers stationed In tho nnvy de partment that tho Maine sunk as tho
1,,,,,,,,"Maine sunk as tho osult of nn internal explosion CAPT . SIGSBEE 'S STORY . Itefnaes tn tllvu nn Opinion nt tn the Cnuso of the III , inter . Nkw Yoiik , Feb. 1m . A dispatch to the Ilcrnld from Havan"
,,,1,,,,,"here yetinlay , tho divers have not yet made any Investi gation of the wreck , and tbe general opinion expressed in Spanish circles is that tho explosion occurred Inside the Mnine . Washington . Feb"
,,1,,,,,,"tury lontr positively denies that Contain Slgsbeo has In nny sup pressed telegram oxprossod the opinion Hint n torpedo caused the disaster . Tho Cnptnin said , on tho contrary . Unit he could not ven"
,,1,,,,,,"sed the disaster . Tho Cnptnin said , on tho contrary . Unit he could not venture to e ruaa 111 opinion . One of tho rogular staff correspond ents of tho Associated press nt Key West cabled from ther"
1,,,,,,,,"csuan i-f design . Therefore , my Impression tu been all along , and I rather think the general opinion preponderate in the sine direction , that It must have been accidental ' You may say absolutely"
1,,,,,,,,terviews with htm . Tho first merelv said- `` I have consist ently refrained fom expressing any opinion of the Maine disaster . '' Later in the day he wired ' `` No newspaper divers have lcn used on
1,,,,,,,,", saying that It would be neces sary to wnlt uutil tho Maina could be raised beforo forming nn opinion as to the cause of the blowing up . The officers callod attention to the fact that divers alone"
,,,,,,,1,"lay that ran through all minds , had n sobering cfloet on public men of all shades of political opinion . Tho faot stands forth and is littlo less than remarkable that not a singlo rosolution was int"
1,,,,,,,,"y succinctly states the matter as it presents itself to every man 's mind when it says : `` The opinion prevails that if a torpedo can so completely demolish vessels liko the Maine , it does not pay"
,,1,,,,,,"cretary Long positively denies that Capt . Sigsbee has in any suppressed telegram expressed tbo opinion that a torpedo caused tbe disaster , or that it came from on external canse . Tbe Captain said"
,,1,,,,,,"n external canse . Tbe Captain said , on the contrary , that ho coald not venture to express an opinion . A DESCRIPTION . Kky West , Feb. 17 . Lieutenant Blandin , one of tho Maine 's survivors , wbo"
,,,,,,,1,dows repeat everything the press NND `` flf wiZm broke in Havana as a result of the öffentliche opinion Spain- riesiaen Lufterschüttcrung . She called über Weyler said it shows itself How-9iierciu If
,,,,,,,1,yer Erow vonMisson- ri delivered on Saturday to the request of a State Schnlsnperintendenten an opinion that is NND of großer importance throughout ttl l - r - . 3 or..it-i minutes grves i ' Tas repo
,,,,,,,1,ercises Dazs a form vonGvttesdicnst find his and banned by the state and BundesBerfaffung . The opinion FAGT : Tas fortmäh-saving Bibellcscn and Baternnser-loading th can of Christians werfung gegenü
,,1,,,,,,ve the crew and the few pieces of equipment still above water . Capt . Sigsbee said : `` Public opinion should be suspended until further report . All oflicers believed to be saved . Jenkins and Merr
,,1,,,,,,. All agree that a double explosion occurred . Havana : Capt . Sigsbee when asked to express an opinion as to the cause of the explosion said : `` I can not determine the cause ; but competent invest
,,,,,,1,,ht of which the horror may be justly viewed . Secretary Long undoubtedly summarized the general opinion of the majority of naval ex perts in finding it impossible just now to state the cause of the d
1,,,,,,,,"he accident hypothesis , all of which in the absence of any facts on which to base a reasonable opinion were decid edly unsatisfying . Every confidence is felt at the navy department in the commander"
,,,,,,1,,"ng two oflicers are missing . Captain Dickens , chief of the navi gation bureau , expressed the opinion that , the explosion took place in the magazine of the Maine . This was evi dent for the reason"
,,,1,,,,,"South Caro lina . a member of the committee on foreign relations during his service , was of he opinion that some bold man hud gone aboard among the many who doubtle.-s were allowed to visit tho ship"
,,,1,,,,,topic of conversation by the sen ate committee on foreign relations at the meeting today . The opinion was generally expressed by the members of the committee to tho effect that the occurrence was o
,,,1,,,,,"8 . VOL.12 . NO . an explanation . Mast of the members of the committee refused to express any opinion concerning the occur rence . `` It is too serious to tall , about at prosuit . '' said Senator"
,,1,,,,,,THE SAILORS SLEPT Sigsbee Says Representatives of Blanco Are With Mini and Requests that Public Opinion Be Suspended Until Further and Fuller Reports Have Been Received Havana February 15 At a quarte
,,1,,,,,,rew Few pieces of equipment still above water No one has other clothes than those on him Public opinion should be suspended until further reports A l officers believed to be saved Jenkins anJ Jterrll
,,1,,,,,,tho captain leaves they are turned over to too official left in command Not laving full iutonna opinion ou tho tlon I cjn cot txprft my disaster Tiiniii oi ivnNs ov this cvir6n ok Tim mvsTEat UulUnni
,,,,,,1,,HE WAR SPIRIT IS GROWING VERY RAPIDLY Many Army and Navy Officers Do Not Hesitate to Express an Opinion of Spains Rcsponslbilityaovcrnmcnt in Posses sion of Telegraph and Cable Lines to Havana AVnxli
,,,,,,,1,bn horbor U tho re ivlt of treaehery and an art wltbotit imralr lei in tbo worlds UUtory ln Ida opinion war m it Jncvltably follow Wb n dlvera go don dnd exsmlnc iha hull of tho vejisel satd lie It w
,,,,,,,1,It Is expectcil that this work will take romi time while thore nro off leers who that in their opinion It vvit not bu possible owing to thrt poanlbln disrupted condition of thu hull of tho ehp to ma
,,,,,,,1,t poanlbln disrupted condition of thu hull of tho ehp to mako out tho cause of tho explosion te opinion of tho majority Jn that the riuestlon will 1 > easllV settled by tho simplte observation nf tbo
,,,,,,,1,f she explanation The light to demand such a members refused after tho conforonco to cipros nny opinion concerning tho occur rC It is too serious to talk about at prcs cnt said Senator Lodge whllo Se
,,,,1,,,,17 Admiral Slc ard telegraphed Secretary lx > ng from Key West this afternoon as follows In the opinion of Lieutenant John Hood of tho Maine who bis Juat arrived from Havana tho Malno can never be ut
1,,,,,,,,r n Work Neville Tin February 17 A tspe J the TimesUnion and Citizen from MtFia saysTho genernl opinion of Persons hero is that tho Maino was f torpedo after which tho magazine H In an interview with
,1,,,,,,,t two distinct shocks The Moot as severe as the second which J the ship irvUors are of tho same opinion foul work 9Ja IUordan a submarine dlvpr at stand a survivor ot the Maino has graphed for from H
1,,,,,,,,ge of heavy cannon or largo explosion CAUSED BY A SUBMARINE MINE j s I That Is the Concensus of Opinion in Havana Captain Sigsbee Is So Convinced New iorki JTebruary Wj A copyright cable the Jdfnns W
,,,,,,1,,nns World from Sylvester JScovef under todays date of MayanS via Key West eays The consensus of opinion of ihose who hnyo studied the wreclt closest I noyf J that tbo fxploslpn wa caused bt a nubmarl
1,,,,,,,,e of wlreB pn the night ot tlio litciihter with foiitPtiipt says H was nu nirident Corsensus of opinion lii llnrnna Is that a submarine mine caused the explosion Crfplnln Slgnbee and otliet officers
,,,,,,,1,rdered to eoaat defense i > tftloii simply to caro for armament filgsbco ay ho has expressed no opinion whatever on tho loss of tbo Malnp EkCensus Superintendent Porter bo licivcs that u crltls will
,,1,,,,,,w pieces ot equipment still above water . No one hud other clothes than those upon him . Public opinion should be suspended till further report . All officers believed to be saved . Jenkins and Merrl
,,,,,,,1,"Tho day that she should have reached Juneau firo was seen on the waters of the canal , and the opinion is general that the flames were from a burning steamer . Whether the pas sengers and crow reach"
,,,,,,,1,"meagre in­ formation at hand , and its possible con sequences therefore declined to express any opinion at this time . Chairman Hitt of the foreign affairs committee . Chairman Dingley of the ways an"
,,,,,,,1,". Besides tbe natural and inevitable ocarseness with which he repeats all that press and publio opinion of Spain has said of Weyler , shows onoe more what McKinley is—weak and oatering to tbe rabble"
,,,,,,,1,"nger that tbe insurgents will be enoouraged , if not by government , at least by part of publio opinion . It wonld be most important that you should agitate the question of commer­ cial relations , e"
,,,1,,,,,"ntil the cause of the disaster was ascertained . Senator Piatt of Connecticut , ex­ pressed the opinion that the explosion would be found to bo the result of an accident , from within , and he doubte"
,,,,1,,,,soon as a vessel visited Havana this great disaster should occur . Gen­ eral Butler was of the opinion that some bold man had gone aboard the Maine and placed a grenade with a slow match where it wo
1,,,,,,,,"sh his name used because of the meagreness of present information as to details , expressed the opinion that the accideut occurred from spontaneous combustion iu the coal bunkers , tbe heat of which"
,,,1,,,,,"found impression at the capitot . Senators and members of the house , as a rule , expressed the opinion for publi­ cation that the catastrophe WAS the result of accident , and not of design , but the"
,,,1,,,,,"effect that the affair looked very mysterious xnd doubtful . As a rule , senators expressed the opinion that the department would and should make thorough investigation , and added that for the prese"
,,1,,,,,,ieces of equipment still abovo water . No one had other clothes than those upon him . `` Public opinion should be suspended till further report . `` All officers believed to be saved . Jen kins and M
,,,,,,,1,not be said that the varying phages of the speculation during the day represented any cbange of opinion as to the very grave possibilities with which the disaster is pregnant . The occasional checks
,,,,,,,1,"y that ran through all minds , had a sobering effect upon public men of all shades of political opinion . The fact stands forth and is little less than remark able that not a single resolution was In"
,,,,,,1,,"of which tho horror , may bo justly viewed . Secretary Long undoubtedly summarized the central opinion of the majority of the naval experts in finding it Impossible just now to state the cause of th"
1,,,,,,,,"ected that this work will take tome time , and while there are officers who say that . In their opinion , it will not be possible , owing to the probably dis rupted condition of the hull of the ship"
1,,,,,,,,"bly dis rupted condition of the hull of the ship , to make out the cause of the explosion , tho opinion of the majority is that the question will be easily settled by the sim ple observation of the c"
1,,,,,,,,"cci dent hypothesis , all of which , in the ab sence of any facts on which to base a reasonable opinion , were decidedly unsatls fectcry . At the White House , the presi dent spent the evening until"
,,,,,,,1,"harbor the re sult of treachery , and an act without parallel in the world 's history . In his opinion war must Inevitably follow . `` When the divers go down and examine ths hull of the vessel , ''"
1,,,,,,,,"rned over to the officer left in command . Not having full informa tion , I can not express any opinion on the disaster . '' Indianapolis , Ind. , Feb. 16 Rear Admiral George Brown , who was tho high"
,,,,,,,1,"ore the committee , but It was nevertheless allowed to displace almost all other business . The opinion generally expressed by members of the committee in this informal conference was to the effect t"
,,,,,,,1,explanation . Most of the members of the committee refused after the conference to express any opinion concerning the occurrence . `` It is too serious to talk about at pres ent . '' said Senator Lo
,,,1,,,,,"ound impression at the capltol . Senators and members of the house , as a rule , ex pressed the opinion for publication that the catastrophe was the result of accident , and not of design , but there"
,,,1,,,,,"ffect that the affair looked very mysterious and doubtful . As a rule , senators ex pressed the opinion that the department would and should make thorough Investiga tion and ad Mine or topcdo , cause"
1,,,,,,,,"ps . '' It thinks the theory -that the boilers `` burst absurd , and , after expressing the t , opinion that there is no apparent Justlflca- - tion of foul play , it suggests that some `` new and dan"
1,,,,,,,,"editorially : `` The , '' suspicion of Spanish treachery exhibited by - a section , of American opinion looks ill beside the accounts of the splendid- gallan- try of the suspects in saving drowning A"
1,,,,,,,,"t here yesterday , tho divers have not et made any Investigation of tho wreck , and the general opinion expressed In Span ish circles is that the explosion occurred inside the Maine . Washington , Fe"
,,1,,,,,,"etary Long positively denies that Captain SIgsbce has in any suppressed tel egram expressed the opinion that a torpedo caused the disaster , or that it came from an external cause . The captain said"
,,1,,,,,,"an external cause . The captain said , on the contrary , that he could not enture to express an opinion . The Key West bulletin regarding tho finding of a hole in the bottom of a plate of tho Maine a"
,,,,1,,,,a asto the appearance of the wreck or in the conflicting stories of the survivors to change the opinion of the majority of the officers stationed In the navy department that the Maine sunk as the res
1,,,,,,,,"an internal explosion . As to the origin of this explosion there Is still a wide differ ence of opinion , but the coal bunker the ory to-day finds very much more strong supporters than any other theo"
,,,,,,,1,"approaching that of the celebrated Welsh navigation coal , the British naval standard . In the opinion of Captain Bradford neither of these coals Is particular subject to spontaneous combustion . Si"
,,,,1,,,,"cabahas .roftrncsi cgraphed Secretary Long from Key West this afternoon as follows : `` In the opinion of Lieutenant John Hood , of the Maine , who has just arrived from Havana , the Maine can never"
,,,,,,1,,"ive that the ex plosion was caused by one or the other ot these methods . , PHILLIP HICHBORN 'S OPINION . The Well Known Xuval Constructor bas It Could Not Have Been nn Accident . Washington , Feb. 1"
,,1,,,,,,"aylrig a break between the two governments . '' -CAPTAIN SIGSBEE 'S STORY . Itefaaea to Give an Opinion as to the Canae of the Terrible Dlaaater . Havana , Feb. 17 . Captain Sigsbce , com mander of t"
,,,,,,,1,"ries from the land and almost directly over the submarine mines or torpedoes . He expressed the opinion , with all due deference for his superiors , that no more ships should be sent to Ha vana harbo"
,,,,,,,1,ship to Havana har bor would be considered distinctly as a hostile act . He also e-cprcssed an opinion that any ship sent there would be blown up sooner or later . To members of the for eign affairs
1,,,,,,,,"of Minister De Lome . '' There was considerable war talk In Kan sas City esterday , the general opinion be ing that war should be declared if the de struction of the Maine was proved to be officially"
1,,,,,,,,"if the de struction of the Maine was proved to be officially sanctioned by Spain . The gen eral opinion was that the terrible aftair was not entirely an accident . Dr. LcRoy Dibble , who has an exten"
,,,,,,1,,extensive acquaintance with the national charac teristics of the Latin race . Is tirmly of the opinion that the battleship Maine was blown up by design and not by accident . `` If that torpedo was f
,,,,,,,1,"ill not hesitate to have Lon offer the serv ices of the state militia to the president . In the opinion of Senator William M Stewart , the duty of the United States In this emergency Is plain It shou"
